gsis_id,display_name,first_name,last_name,position,position_group,birth_date,rookie_season,draft_year,draft_round,draft_pick,college_name,height,weight,pfr_id
00-0009113,Joe Kelly,Joseph,Kelly,LB,LB,1964-12-11,1986,1986.0,1.0,11.0,Washington,74.0,235.0,KellJo21
00-0040049,Josh Kelly,Josh,Kelly,WR,WR,2001-07-01,2025,,,,Texas Tech; Washington State; Fresno State,73.0,192.0,KellJo02
00-0034556,Kam Kelly,Kameron,Kelly,FS,DB,1996-08-19,2019,,,,San Diego State,74.0,205.0,KellKa02
00-0038381,Kyu Blu Kelly,Kyu Blu,Kelly,CB,DB,2001-05-22,2023,2023.0,5.0,157.0,Stanford,72.0,188.0,BluxKy00
00-0018973,Lewis Kelly,Lewis,Kelly,G,OL,1977-04-21,2000,2000.0,7.0,248.0,South Carolina State,76.0,310.0,KellLe21
00-0026191,Malcolm Kelly,Malcolm,Kelly,WR,WR,1986-12-30,2008,2008.0,2.0,51.0,Oklahoma,76.0,226.0,KellMa01
00-0009115,Maurice Kelly,Maurice,Kelly,DB,DB,1972-10-09,2000,,,,East Tennessee State,74.0,209.0,KellMa21
00-0040944,Nyjalik Kelly,Nyjalik,Kelly,DE,DL,2004-10-29,2026,,,,UCF; Miami,77.0,263.0,KellNy00
00-0041168,Omari Kelly,Omari,Kelly,WR,WR,2003-10-23,2026,,,,Michigan State; Middle Tennessee State; Auburn,72.0,190.0,
00-0009117,Pat Kelly,Patrick,Kelly,TE,TE,1965-10-29,1988,1988.0,7.0,174.0,Syracuse,78.0,252.0,KellPa21
KEL730884,Paul Kelly,Paul,Kelly,QB,QB,1964-03-20,1987,,,,University of New Haven,73.0,205.0,
00-0009119,Reggie Kelly,Reginald,Kelly,TE,TE,1977-02-22,1999,1999.0,2.0,42.0,Mississippi State,76.0,257.0,KellRe00
00-0009120,Rob Kelly,Robert,Kelly,DB,DB,1974-06-21,1997,1997.0,2.0,33.0,Ohio State,72.0,205.0,KellRo20
00-0032383,Ryan Kelly,Ryan,Kelly,C,OL,1993-05-30,2016,2016.0,1.0,18.0,Alabama,76.0,307.0,KellRy00
00-0020723,Stephon Kelly,Stephon,Kelly,DB,DB,1979-10-20,2002,,,,Winston Salem State University,74.0,212.0,
00-0009121,Todd Kelly,Todd,Kelly,DE,DL,1970-11-27,1993,1993.0,1.0,27.0,Tennessee,74.0,259.0,KellTo20
00-0022539,Tommy Kelly,Tommy,Kelly,DE,DL,1980-12-27,2004,,,,Mississippi State; Hinds CC,78.0,310.0,KellTo21
KEL755800,Xavier Kelly,Xavier,Kelly,DT,DL,1997-10-02,2021,,,,Arkansas,77.0,311.0,KellXa00
00-0009123,Larry Kelm,Larry,Kelm,LB,LB,1964-11-29,1987,1987.0,4.0,108.0,Texas A&M,76.0,230.0,KelmLa20
00-0009125,Chad Kelsay,Chad,Kelsay,LB,LB,1977-04-09,1999,1999.0,7.0,219.0,Nebraska,74.0,252.0,KelsCh20
00-0021995,Chris Kelsay,Christopher,Kelsay,DE,DL,1979-10-31,2003,2003.0,2.0,48.0,Nebraska,76.0,263.0,KelsCh21
00-0033494,Keith Kelsey,Keith,Kelsey,LB,LB,1995-03-17,2017,,,,Louisville,72.0,233.0,KelsKe00
00-0009127,Mark Kelso,Mark,Kelso,FS,DB,1963-07-23,1986,1985.0,10.0,261.0,William & Mary,71.0,186.0,KelsMa21
KEL822261,Derrick Kelson,Derrick,Kelson,DB,DB,1968-05-14,1991,,,,Purdue,72.0,190.0,
00-0020867,Ma'ake Kemoeatu,Maake,Kemoeatu,NT,DL,1979-01-10,2002,,,,Utah,77.0,345.0,KemoMa20
00-0023362,Chris Kemoeatu,Uikelotu,Kemoeatu,G,OL,1983-01-04,2005,2005.0,6.0,204.0,Utah,75.0,344.0,KemoCh20
KEM092287,Bobby Kemp,Bobby,Kemp,DB,DB,1959-05-29,1981,1981.0,8.0,202.0,California State-Fullerton; Taft College,72.0,189.0,KempBo20
00-0036175,Brandon Kemp,Brandon,Kemp,OT,OL,1997-01-18,2020,,,,Valdosta State,78.0,317.0,KempBr00
00-0036789,Carlo Kemp,Carlo,Kemp,LB,LB,1998-01-01,2021,,,,Michigan,75.0,281.0,KempCa00
00-0029009,Donavon Kemp,Donavon,Kemp,WR,WR,1988-12-29,2012,,,,Texas-El Paso,73.0,195.0,
00-0009131,Jeff Kemp,Jeffrey,Kemp,QB,QB,1959-07-11,1981,,,,Dartmouth,72.0,201.0,KempJe00
00-0033481,Marcus Kemp,Marcus,Kemp,WR,WR,1995-08-14,2017,,,,Hawaii,76.0,210.0,KempMa00
00-0009132,Perry Kemp,Perry,Kemp,WR,WR,1961-12-31,1987,,,,California (PA),71.0,170.0,KempPe00
KEM553722,Florian Kempf,Florian,Kempf,K,SPEC,1956-05-25,1982,,,,Penn,69.0,170.0,kempfflo01
00-0040587,Drew Kendall,Andrew,Kendall,C,OL,2001-11-27,2025,2025.0,5.0,168.0,Boston College,76.0,308.0,KendDr00
00-0038848,Anthony Kendall,Anthony,Kendall,CB,DB,1999-12-17,2023,,,,Baldwin Wallace College,70.0,188.0,KendAn00
00-0009137,Pete Kendall,Peter,Kendall,G,OL,1973-07-09,1996,1996.0,1.0,21.0,Boston College,78.0,286.0,KendPe20
00-0037842,Derion Kendrick,Derion,Kendrick,CB,DB,2000-08-24,2022,2022.0,6.0,212.0,Georgia; Clemson,72.0,199.0,KendDe00
KEN099669,Vince Kendrick,Vincent,Kendrick,RB,RB,1952-03-18,1974,1974.0,4.0,96.0,Florida,72.0,231.0,KendVi00
00-0031554,Eric Kendricks,Eric-Nathan,Kendricks,MLB,LB,1992-02-29,2015,2015.0,2.0,45.0,UCLA,72.0,232.0,KendEr00
00-0027985,Lance Kendricks,Lance,Kendricks,TE,TE,1988-01-30,2011,2011.0,2.0,47.0,Wisconsin,75.0,250.0,KendLa00
00-0029409,Mychal Kendricks,Marvin,Kendricks,LB,LB,1990-09-28,2012,2012.0,2.0,46.0,California,71.0,240.0,KendMy00
00-0009141,Matt Keneley,Matthew,Keneley,DT,DL,1973-12-01,1999,1997.0,7.0,208.0,USC,77.0,295.0,KeneMa20
00-0040968,Murvin Kenion,Murvin,Kenion,SAF,DB,2001-03-12,2026,,,,Nevada,71.0,200.0,
00-0009142,Mike Kenn,Michael,Kenn,OT,OL,1956-02-09,1978,1978.0,1.0,13.0,Michigan,79.0,286.0,KennMi00
00-0009143,Derek Kennard,Derek,Kennard,G,OL,1962-09-09,1986,1984.0,2.0,45.0,Nevada,75.0,333.0,KennDe20
00-0031241,Devon Kennard,Devon,Kennard,OLB,LB,1991-06-24,2014,2014.0,5.0,174.0,USC,75.0,256.0,KennDe00
KEN265784,Ken Kennard,Kenneth,Kennard,DE,DL,1954-10-04,1977,,,,Angelo State University,74.0,248.0,KennKe20
00-0040161,Kyle Kennard,Kyle,Kennard,LB,LB,2001-12-12,2025,2025.0,4.0,125.0,South Carolina,77.0,254.0,KennKy00
KEN332230,Allan Kennedy,Allan,Kennedy,OT,OL,1958-01-08,1981,1981.0,10.0,267.0,Washington State,79.0,273.0,KennAl20
00-0009148,Cortez Kennedy,Cortez,Kennedy,DT,DL,1968-08-23,1990,1990.0,1.0,3.0,Miami; Northwest Mississippi CC,75.0,306.0,KennCo00
KEN398676,Jimmie Kennedy,James,Kennedy,TE,TE,1952-07-30,1975,1974.0,9.0,233.0,Colorado State; Hiram College,75.0,231.0,KennJi00
00-0022155,Jimmy Kennedy,Jimmy,Kennedy,DT,DL,1979-11-15,2003,2003.0,1.0,12.0,Penn State,76.0,302.0,KennJi21
00-0019458,Kenoy Kennedy,Kenoy,Kennedy,S,DB,1977-11-15,2000,2000.0,2.0,45.0,Arkansas,73.0,215.0,KennKe21
KEN465122,Mike Kennedy,Michael,Kennedy,DB,DB,1959-02-26,1983,,,,Toledo,72.0,195.0,KennMi20
KEN531568,Sam Kennedy,Samuel,Kennedy,LB,LB,1964-07-10,1988,,,,San Jose State; Cabrillo College,75.0,235.0,KennSa20
00-0009150,Lincoln Kennedy,Tamerlane,Kennedy,OT,OL,1971-02-12,1993,1993.0,1.0,9.0,Washington,78.0,335.0,KennLi00
00-0035544,Tom Kennedy,Tom,Kennedy,WR,WR,1996-07-29,2019,,,,Bryant,70.0,195.0,KennTo01
00-0009159,Marchant Kenney,Marchant,Kenney,LB,LB,1974-11-17,1998,,,,Southern Mississippi,73.0,232.0,
KEN664460,Steve Kenney,Steven,Kenney,G,OL,1955-12-26,1980,,,,Clemson,76.0,266.0,KennSt20
KEN697683,Bill Kenney,William,Kenney,QB,QB,1955-01-20,1979,1978.0,12.0,333.0,Northern Colorado; Arizona State; Saddleback Community College,76.0,211.0,KennBi00
00-0009163,Eddie Kennison,Eddie,Kennison,WR,WR,1973-01-20,1996,1996.0,1.0,18.0,LSU,73.0,201.0,KennEd00
00-0040232,Donte Kent,Donte,Kent,CB,DB,2001-09-28,2025,2025.0,7.0,229.0,Central Michigan,70.0,189.0,KentDo00
00-0025597,Jordan Kent,Jordan,Kent,WR,WR,1984-07-24,2007,2007.0,6.0,210.0,Oregon,76.0,219.0,KentJo20
00-0009165,Joey Kent,Joseph,Kent,WR,WR,1974-04-23,1997,1997.0,2.0,46.0,Tennessee,73.0,191.0,KentJo00
00-0021018,Rashod Kent,Rashod,Kent,TE,TE,1980-06-07,2003,,,,Rutgers,78.0,275.0,KentRa20
00-0028082,Shiloh Keo,Shiloh,Keo,DB,DB,1987-12-17,2011,2011.0,5.0,144.0,Idaho,71.0,208.0,KeoxSh00
00-0009170,Crawford Ker,Crawford,Ker,G,OL,1962-05-05,1985,1985.0,3.0,76.0,Florida,75.0,293.0,KerxCr20
00-0033136,Kyler Kerbyson,Kyler,Kerbyson,OT,OL,1993-07-07,2016,,,,Tennessee,76.0,306.0,KerbKy00
00-0030937,Zac Kerin,Zachary,Kerin,G,OL,1991-08-13,2014,,,,Toledo,77.0,305.0,KeriZa00
00-0028091,Jeremy Kerley,Jeremy,Kerley,WR,WR,1988-11-08,2011,2011.0,5.0,153.0,TCU,69.0,188.0,KerlJe00
00-0025825,Brett Kern,Brett,Kern,P,SPEC,1986-02-17,2008,,,,Toledo,74.0,214.0,KernBr20
00-0021539,Chris Kern,Christopher,Kern,DB,DB,1979-05-16,2004,,,,Mount Union College,70.0,196.0,KernCh20
KER349712,Don Kern,Donald,Kern,TE,TE,1962-08-25,1984,1984.0,6.0,150.0,Arizona State; West Valley College,76.0,228.0,KernDo20
KER393426,Rex Kern,Rex,Kern,DB,DB,1949-05-28,1974,,,,Ohio State,71.0,190.0,KernRe20
00-0009172,Marlon Kerner,Marlon,Kerner,DB,DB,1973-03-18,1995,1995.0,3.0,76.0,Ohio State,70.0,187.0,KernMa20
00-0009173,Patrick Kerney,Patrick,Kerney,DE,DL,1976-12-30,1999,1999.0,1.0,30.0,Virginia,77.0,272.0,KernPa99
00-0031105,Zach Kerr,Zachariah,Kerr,DE,DL,1990-08-29,2014,,,,Delaware; Maryland,74.0,334.0,KerrZa00
00-0032375,Joe Kerridge,Joseph,Kerridge,FB,RB,1992-09-17,2016,,,,Michigan,72.0,245.0,KerrJo00
KER611996,Mike Kerrigan,Michael,Kerrigan,QB,QB,1960-04-27,1983,,,,Northwestern,75.0,205.0,KerrMi00
00-0027954,Ryan Kerrigan,Patrick,Kerrigan,DE,DL,1988-08-16,2011,2011.0,1.0,16.0,Purdue,76.0,265.0,KerrRy00
KER699424,Merritt Kersey,Merritt,Kersey,P,SPEC,1950-02-22,1974,,,,West Chester State University,73.0,205.0,KersMe20
00-0024117,William Kershaw,William,Kershaw,LB,LB,1983-12-15,2006,,,,Maryland,75.0,250.0,KersWi20
KER786852,Wally Kersten,Wallace,Kersten,OT,OL,1959-12-08,1982,1982.0,5.0,117.0,Minnesota; Normandale Community College,77.0,270.0,KersWa20
KES415291,Bob Keseday,Robert,Keseday,TE,TE,1965-01-09,1987,,,,Texas-El Paso,76.0,225.0,KeseBo20
00-0033104,Cody Kessler,Cody,Kessler,QB,QB,1993-05-11,2016,2016.0,3.0,93.0,USC,73.0,215.0,KessCo00
00-0036714,Alex Kessman,Alex,Kessman,K,SPEC,1998-01-02,2021,,,,Pittsburgh,75.0,190.0,KessAl00
00-0026826,Eric Kettani,Eric,Kettani,FB,RB,1987-03-26,2011,,,,Navy,71.0,240.0,KettEr00
00-0009187,Joshua Keur,Joshua,Keur,TE,TE,1976-09-04,2000,,,,Michigan State,76.0,283.0,
KEY092287,Wade Key,Allan,Key,G,OL,1946-10-14,1974,,,,Texas State-San Marcos; Texas,77.0,245.0,KeyxWa20
00-0034825,Arden Key,Arden,Key,DE,DL,1996-05-03,2018,2018.0,3.0,87.0,LSU,77.0,250.0,KeyxAr00
00-0041293,Dane Key,Dane,Key,WR,WR,2003-07-01,2026,,,,Nebraska; Kentucky,75.0,210.0,KeyxDa00
00-0009189,David Key,David,Key,DB,DB,1968-03-27,1991,1991.0,6.0,140.0,Michigan,70.0,198.0,KeyxDa20
00-0036683,Devon Key,Devon,Key,SAF,DB,1997-10-28,2021,,,,Western Kentucky,72.0,208.0,KeyxDe00
00-0039802,Jaylen Key,Jaylen,Key,SAF,DB,2000-02-29,2024,2024.0,7.0,257.0,Alabama; UAB,74.0,210.0,KeyxJa00
00-0019337,Sean Key,Sean,Key,SAF,DB,1977-06-25,2000,,,,Florida State,71.0,185.0,
00-0025947,Travis Key,Travis,Key,DB,DB,1985-12-31,2008,,,,Michigan State,70.0,185.0,
00-0025933,Dennis Keyes,Dennis,Keyes,FS,DB,1985-03-26,2008,,,,UCLA,74.0,199.0,
00-0031847,Josh Keyes,Joshua,Keyes,LB,LB,1993-01-23,2015,,,,Boston College,74.0,225.0,KeyeJo00
00-0036385,Bopete Keyes,Thakarius,Keyes,CB,DB,1997-11-09,2020,2020.0,7.0,237.0,Tulane,73.0,200.0,KeyeTh00
00-0009193,Marcus Keyes,Willis,Keyes,DT,DL,1973-12-20,1996,1996.0,7.0,233.0,North Alabama; Jones County JC,75.0,303.0,KeyeMa20
00-0040501,Austin Keys,Austin,Keys,LB,LB,2002-04-03,2025,,,,Auburn; Mississippi,74.0,244.0,KeysAu00
00-0020281,Isaac Keys,Isaac,Keys,LB,LB,1978-06-06,2001,,,,Morehouse College; North Alabama,75.0,243.0,KeysIs20
00-0039474,Lawrence Keys,Lawrence,Keys,WR,WR,1999-12-09,2026,,,,Tulane; Notre Dame,71.0,175.0,
KEY646009,Tyrone Keys,Tyrone,Keys,DE,DL,1959-10-24,1983,1981.0,5.0,113.0,Mississippi State,79.0,272.0,KeysTy20
00-0030344,Darren Keyton,Darren,Keyton,C,OL,1990-06-15,2014,,,,Central Michigan,75.0,305.0,KeytDa00
00-0039543,Ramel Keyton,Ramel,Keyton,WR,WR,2000-09-14,2024,,,,Tennessee,74.0,191.0,KeytRa00
KEY738296,Jon Keyworth,Jonathan,Keyworth,RB,RB,1950-12-15,1974,1974.0,6.0,144.0,Colorado,75.0,230.0,KeywJo00
00-0041322,Jimmy Kibble,Jimmy,Kibble,WR,WR,2003-12-22,2026,,,,Georgetown,73.0,199.0,
00-0039617,Jacob Kibodi,Jacob,Kibodi,RB,RB,1998-10-04,2024,,,,Lafayette College; Texas A&M,73.0,225.0,KiboJa00
00-0009202,Carl Kidd,Carl,Kidd,DB,DB,1973-06-14,1995,,,,Arkansas; Northeast Oklahoma,73.0,200.0,KiddCa20
KID207645,Keith Kidd,Keith,Kidd,WR,WR,1962-09-10,1987,1984.0,9.0,235.0,Arkansas,73.0,195.0,KiddKe20
00-0009204,John Kidd,Max,Kidd,P,SPEC,1961-08-22,1984,1984.0,5.0,128.0,Northwestern,75.0,215.0,KiddJo20
00-0037537,Lewis Kidd,Tyrone,Kidd,G,OL,1997-09-15,2022,,,,Montana State,78.0,311.0,KiddLe00
KID622935,Billy Kidd,William,Kidd,C,OL,1959-11-28,1987,,,,Houston,76.0,270.0,KiddBi20
00-0033328,Caleb Kidder,Caleb,Kidder,DE,DL,1994-02-04,2017,,,,Montana,77.0,269.0,
00-0034710,Darvin Kidsy,Darvin,Kidsy,WR,WR,1995-03-19,2018,,,,Texas Southern; North Texas,72.0,180.0,KidsDa00
00-0023586,Adam Kieft,Adam,Kieft,OT,OL,1982-08-21,2005,,,,Central Michigan,79.0,328.0,
00-0037311,Ko Kieft,Ko,Kieft,TE,TE,1998-01-20,2022,2022.0,6.0,218.0,Minnesota,77.0,265.0,KiefKo00
00-0009209,Blair Kiel,Blair,Kiel,QB,QB,1961-11-29,1984,1984.0,11.0,281.0,Notre Dame,72.0,200.0,KielBl00
00-0022088,Terrence Kiel,Terrence,Kiel,S,DB,1980-11-24,2003,2003.0,2.0,62.0,Texas A&M,71.0,207.0,KielTe20
KIE692150,Jeff Kiewel,Jeffrey,Kiewel,G,OL,1960-09-27,1985,,,,Arizona,76.0,270.0,KiewJe20
00-0040059,Amari Kight,Amari,Kight,OT,OL,2000-12-21,2025,,,,UCF; Alabama,78.0,299.0,KighAm00
00-0009212,Danny Kight,Edward,Kight,K,SPEC,1971-08-18,1998,,,,Augusta State,73.0,214.0,KighDa20
00-0022308,Kelvin Kight,Kelvin,Kight,WR,WR,1982-07-02,2004,,,,Florida,72.0,213.0,KighKe00
KII553722,Jim Kiick,James,Kiick,RB,RB,1946-08-09,1974,,,,Wyoming,71.0,214.0,KiicJi00
00-0032056,Hau'oli Kikaha,Hau'oli,Kikaha,OLB,LB,1992-07-24,2015,2015.0,2.0,44.0,Washington,75.0,246.0,KikaHa00
00-0032138,Darius Kilgo,Darius,Kilgo,NT,DL,1991-12-14,2015,2015.0,6.0,203.0,Maryland,75.0,320.0,KilgDa01
00-0028101,Daniel Kilgore,Daniel,Kilgore,C,OL,1987-12-18,2011,2011.0,5.0,163.0,Appalachian State,75.0,291.0,KilgDa00
00-0041086,Jalon Kilgore,Jalon,Kilgore,SAF,DB,2005-01-27,2026,,,,South Carolina,73.0,211.0,KilgJa00
00-0032399,Miles Killebrew,Miles,Killebrew,SAF,DB,1993-05-10,2016,2016.0,4.0,111.0,Southern Utah State,74.0,222.0,KillMi00
00-0009219,Terry Killens,Terry,Killens,LB,LB,1974-03-24,1996,1996.0,3.0,74.0,Penn State,73.0,235.0,KillTe20
KIL383346,Gene Killian,Lowell,Killian,G,OL,1952-09-22,1974,1974.0,16.0,413.0,Tennessee,76.0,250.0,KillGe20
00-0019339,Cedric Killings,Cedric,Killings,DT,DL,1977-12-14,2000,,,,Carson Newman,75.0,310.0,KillCe20
00-0033390,D.J. Killings,Dorian,Killings,CB,DB,1995-08-09,2017,,,,UCF,70.0,195.0,KillD.02
00-0036000,Adrian Killins Jr.,Adrian,Killins,RB,RB,1998-01-02,2020,,,,UCF,68.0,177.0,KillAd00
00-0024423,Ethan Kilmer,Ethan,Kilmer,DB,DB,1983-01-31,2006,2006.0,7.0,209.0,Penn State; University of Shippensburg,72.0,204.0,KilmEt00
KIL638910,Billy Kilmer,William,Kilmer,QB,QB,1939-09-05,1974,,,,UCLA,72.0,204.0,KilmBi00
KIL766692,Dave Kilson,David,Kilson,CB,DB,1960-08-11,1983,,,,Nevada; Sacramento City,73.0,200.0,KilsDa20
00-0040539,Easton Kilty,Easton,Kilty,OT,OL,2002-05-01,2025,,,,Kansas State; North Dakota,78.0,307.0,KiltEa00
KIM069215,Bruce Kimball,Bruce,Kimball,G,OL,1956-08-19,1982,1979.0,7.0,192.0,UMass Amherst,74.0,260.0,KimbBr20
KIM138430,Bobby Kimball,Robert,Kimball,WR,WR,1957-03-12,1979,,,,Oklahoma; Ventura,73.0,190.0,KimbBo20
00-0040518,Jalen Kimber,Jalen,Kimber,CB,DB,2001-02-13,2025,,,,Penn State; Florida,72.0,190.0,KimbJa00
00-0023985,Eric Kimble,Eric,Kimble,WR,WR,1983-06-08,2006,,,,Eastern Washington,71.0,195.0,
KIM346075,Garry Kimble,Garry,Kimble,DB,DB,1963-04-05,1987,1985.0,11.0,304.0,Sam Houston State; Cisco Junior College,71.0,184.0,KimbGa20
00-0009230,Tony Kimbrough,Antonius,Kimbrough,WR,WR,1970-09-17,1993,1993.0,7.0,182.0,Jackson State University,74.0,192.0,KimbTo00
00-0029871,Jeremy Kimbrough,Jeremy,Kimbrough,LB,LB,1991-05-22,2013,,,,Appalachian State,71.0,240.0,KimbJe00
KIM484505,John Kimbrough,John,Kimbrough,WR,WR,1954-08-12,1977,1977.0,3.0,73.0,St. Cloud State University,70.0,165.0,KimbJo00
KIM553720,Jamie Kimmel,James,Kimmel,LB,LB,1962-03-28,1986,1985.0,4.0,107.0,Syracuse,75.0,235.0,KimmJa20
KIM692150,Jerry Kimmel,Jerry,Kimmel,LB,LB,1963-07-18,1987,1986.0,10.0,268.0,Syracuse,74.0,240.0,KimmJe20
KIM761365,Jon Kimmel,Jon,Kimmel,LB,LB,1960-07-21,1985,,,,Colgate,76.0,240.0,KimmJo20
00-0021389,Ola Kimrin,Ola,Kimrin,K,SPEC,1972-02-24,2004,,,,Texas-El Paso,75.0,230.0,kimriola01
KIN015101,Terry Kinard,Alfred,Kinard,FS,DB,1959-11-24,1983,1983.0,1.0,10.0,Clemson,73.0,190.0,KinaTe00
00-0023426,Keylon Kincade,Keylon,Kincade,RB,RB,1982-08-20,2006,,,,SMU,71.0,204.0,KincKe00
00-0038933,Dalton Kincaid,Dalton,Kincaid,TE,TE,1999-10-18,2023,2023.0,1.0,25.0,Utah; Univ of California-San Diego,75.0,246.0,KincDa00
00-0009237,Brian Kinchen,Brian,Kinchen,TE,TE,1965-08-06,1988,1988.0,12.0,320.0,LSU,74.0,240.0,KincBr00
00-0009238,Todd Kinchen,Todd,Kinchen,WR,WR,1969-01-07,1992,1992.0,3.0,60.0,LSU,71.0,187.0,KincTo00
00-0039834,Kamren Kinchens,Kamren,Kinchens,SAF,DB,2002-09-29,2024,2024.0,3.0,99.0,Miami,72.0,201.0,KincKa00
00-0009239,Randy Kinder,Randolph,Kinder,RB,RB,1975-04-04,1997,,,,Notre Dame,73.0,213.0,KindRa20
KIN166111,Howard Kindig,Howard,Kindig,DE,DL,1941-06-22,1974,,,,California State - Los Angeles; Moberly Area Community College,78.0,265.0,KindHo21
KIN181212,Greg Kindle,Gregory,Kindle,OT,OL,1950-09-16,1974,1974.0,2.0,33.0,Tennessee State,76.0,265.0,KindGr20
00-0027884,Sergio Kindle,Sergio,Kindle,LB,LB,1987-09-20,2010,2010.0,2.0,43.0,Texas,75.0,250.0,KindSe99
00-0036131,Solomon Kindley,Solomon,Kindley,G,OL,1997-07-03,2020,2020.0,4.0,111.0,Georgia,76.0,340.0,KindSo00
00-0033076,Derrick Kindred,Derrick,Kindred,CB,DB,1993-12-15,2016,2016.0,4.0,129.0,TCU,70.0,210.0,KindDe00
KIN202414,Don Kindt,Donald,Kindt,TE,TE,1961-03-09,1987,,,,Wisconsin La Crosse,78.0,242.0,KindDo20
00-0040556,Corey Kiner,Corey,Kiner,RB,RB,2002-01-21,2025,,,,Cincinnati; LSU,69.0,210.0,KineCo00
KIN271818,Steve Kiner,Steven,Kiner,ILB,LB,1947-06-12,1974,,,,Tennessee,73.0,220.0,KineSt20
00-0031630,Akeem King,Akeem,King,CB,DB,1992-08-29,2015,2015.0,7.0,249.0,San Jose State,73.0,215.0,KingAk00
00-0020415,Andre King,Andre,King,WR,WR,1973-11-26,2001,2001.0,7.0,245.0,Miami,71.0,195.0,KingAn00
00-0020853,Andy King,Andrew,King,OT,OL,1978-11-09,2002,,,,Illinois State,76.0,310.0,KingAn20
KIN302020,Angelo King,Angelo,King,LB,LB,1958-02-10,1981,,,,South Carolina State,73.0,224.0,KingAn21
00-0022014,Austin King,Austin,King,C,OL,1981-04-11,2003,2003.0,4.0,133.0,Northwestern,75.0,288.0,KingAu20
00-0027468,Brandon King,Brandon,King,DB,DB,1987-01-28,2010,,,,Purdue,70.0,185.0,KingBr01
00-0031856,Brandon King,Brandon,King,LB,LB,1993-06-08,2015,,,,Auburn; Highland CC,74.0,220.0,KingBr02
00-0022370,Brian King,Brian,King,DB,DB,1980-10-08,2004,,,,West Virginia,71.0,183.0,
KIN332222,Bruce King,Bruce,King,RB,RB,1963-01-07,1985,1985.0,5.0,126.0,Purdue,73.0,219.0,KingBr00
00-0028822,Caleb King,Caleb,King,RB,RB,1988-01-10,2011,,,,Georgia,71.0,212.0,KingCa01
00-0009247,Carlos King,Carlos,King,RB,RB,1973-11-25,1998,1998.0,4.0,123.0,N.C. State,72.0,230.0,KingCa00
00-0032500,Chris King,Chris,King,WR,WR,1993-12-13,2016,,,,Duquesne,73.0,200.0,
00-0037201,D'Eriq King,D'Eriq,King,QB,QB,1997-08-24,2022,,,,Miami; Houston,71.0,202.0,KingDE02
00-0030121,David King,David,King,DE,DL,1989-12-27,2013,2013.0,7.0,239.0,Oklahoma,76.0,281.0,KingDa00
KIN380626,David King,David,King,DB,DB,1963-05-19,1985,1985.0,10.0,264.0,Auburn,68.0,176.0,KingDa20
00-0032708,Deon King,Deon,King,LB,LB,1993-07-02,2016,,,,Norfolk State,74.0,220.0,KingDe00
00-0033566,Desmond King,Desmond,King,DB,DB,1994-12-14,2017,2017.0,5.0,151.0,Iowa,70.0,200.0,KingDe01
KIN407727,Don King,Donald,King,DB,DB,1964-02-10,1987,,,,SMU,72.0,200.0,KingDo21
00-0009253,Ed King,Ed,King,G,OL,1969-12-03,1991,1991.0,2.0,29.0,Auburn,76.0,300.0,KingEd21
KIN437929,Emanuel King,Emanuel,King,OLB,LB,1963-08-15,1985,1985.0,1.0,25.0,Alabama,76.0,245.0,KingEm20
00-0023589,Eric King,Eric,King,DB,DB,1982-05-10,2005,2005.0,5.0,156.0,Wake Forest,70.0,190.0,KingEr20
KIN483232,Steve King,George,King,OLB,LB,1951-06-10,1974,,,,Tulsa,76.0,232.0,KingSt20
KIN498333,Gordon King,Gordon,King,OT,OL,1956-02-03,1978,1978.0,1.0,10.0,Stanford,78.0,275.0,KingGo20
00-0041149,Haynes King,Haynes,King,QB,QB,2001-01-09,2026,,,,Georgia Tech; Texas A&M,75.0,215.0,
KIN528535,Horace King,Horace,King,RB,RB,1953-03-05,1975,1975.0,6.0,141.0,Georgia,70.0,208.0,KingHo00
00-0028621,Jarriel King,Jarriel,King,OT,OL,1987-02-27,2011,,,,South Carolina; Georgia Military,77.0,317.0,KingJa00
00-0033391,Jason King,Jason,King,G,OL,1993-11-18,2017,,,,Purdue,76.0,310.0,KingJa01
00-0024369,Jeff King,Jeffrey,King,TE,TE,1983-02-19,2006,2006.0,5.0,155.0,Virginia Tech,75.0,260.0,KingJe00
KIN543636,Jerome King,Jerome,King,CB,DB,1955-01-04,1979,,,,Purdue,70.0,175.0,KingJe20
00-0009261,Joe King,Joe,King,SAF,DB,1968-05-07,1991,,,,Oklahoma State,74.0,200.0,KingJo20
00-0026241,Justin King,Justin,King,DB,DB,1987-05-11,2008,2008.0,4.0,101.0,Penn State,71.0,197.0,KingJu99
00-0039239,Kalen King,Kalen,King,CB,DB,2003-01-28,2024,2024.0,7.0,255.0,Penn State,71.0,190.0,KingKa00
00-0021916,Kenny King,Kenneth,King,DT,DL,1981-04-23,2003,2003.0,5.0,141.0,Alabama,76.0,284.0,KingKe20
KIN558737,Kenny King,Kenneth,King,RB,RB,1957-03-07,1979,1979.0,3.0,72.0,Oklahoma,71.0,203.0,KingKe00
00-0033524,Kevin King,Kevin,King,CB,DB,1995-05-05,2017,2017.0,2.0,33.0,Washington,75.0,200.0,KingKe01
00-0040214,Kobe King,Kobe,King,LB,LB,2003-01-28,2025,2025.0,6.0,201.0,Penn State,73.0,250.0,KingKo00
00-0009263,Lamar King,Lamar,King,DE,DL,1975-08-10,1999,1999.0,1.0,22.0,Saginaw Valley State; Montgomery JC (MD),75.0,311.0,KingLa20
